date,crmid,sku
2020-12-03,1778269363257716985640903,prd1096
2020-12-03,1778269363257716985640903,prd1034
2020-12-03,1776548658255164892783169,prd1130
2020-12-03,1775883525067229554059150,prd1125
2020-12-03,1742379710445031593934907,prd1186
2020-12-03,1742379710445031593934907,prd1167
2020-12-03,1742379710445031593934907,prd1056
2020-12-03,1710480315361352510299148,prd1149
2020-12-03,1710480315361352510299148,prd1037
2020-12-03,1710078429509001260151806,prd1190
2020-12-03,1708625590510344298877814,prd1110
2020-12-03,1674995617113804881902248,prd1054
2020-12-03,1674856463621409619950734,prd1065
2020-12-03,1674856463621409619950641,prd1041
2020-12-03,1674856463621409619950640,prd1065
2020-12-03,1674856463621409619950640,prd1047
2020-12-03,1674856463621409619950633,prd1174
2020-12-03,1674856463621409619950633,prd1146
2020-12-03,1674856463621409619950633,prd1017
2020-12-03,1674856463621409619950619,prd1065
2020-12-03,1674856463621409619950619,prd1037
2020-12-03,1674856463621409619950619,prd1019
2020-12-03,1673788927291972152213649,prd1084
2020-12-03,1673788927291972152213649,prd1067
2020-12-03,1673788927291972152213649,prd1028
2020-12-03,1673788927291972152213649,prd1016
2020-12-03,1640292381766655378537666,prd1123
2020-12-03,1640292381766655378537666,prd1112
2020-12-03,1640035906791238086857439,prd1131
2020-12-03,1640035906791238086857346,prd1088
2020-12-03,1640035906791238086857325,prd1140
2020-12-03,1640035906791238086857325,prd1110
2020-12-03,1640035906791238086857325,prd1054
2020-12-03,1640035906791238086857324,prd1006
2020-12-03,1207143311,prd1097
2020-12-03,1207143311,prd1094
2020-12-03,1207143311,prd1043
2020-12-04,1878633889573589870957885,prd1194
2020-12-04,1878633889573589870957885,prd1192
2020-12-04,1878633889573589870957885,prd1182
2020-12-04,1878633889573589870957885,prd1116
2020-12-04,1878633889573589870957885,prd1093
2020-12-04,1878633889573589870957885,prd1079
2020-12-04,1878633889573589870957885,prd1043
2020-12-04,1878633889573589870957885,prd1031
2020-12-04,1878633889573589870957885,prd1024
2020-12-04,1878633889573589870957885,prd1019
2020-12-04,1878633889573589870957885,prd1005
2020-12-04,1878633889573589870957885,prd1003
2020-12-04,1880362383045135350196766,prd1081
2020-12-04,1880362383045135350196766,prd1179
2020-12-04,1880362383045135350196766,prd1112
2020-12-04,1880362383045135350196766,prd1109
2020-12-04,1880362383045135350196766,prd1102
2020-12-04,1880362383045135350196766,prd1040
2020-12-04,1880362383045135350196766,prd1001
2020-12-04,1640035906791238086857346,prd1036
2020-12-04,1640035906791238086857346,prd1093
2020-12-04,1640035906791238086857346,prd1077
2020-12-04,1640035906791238086857346,prd1037
2020-12-04,1640035906791238086857346,prd1018
2020-12-04,1880362383045135350196615,prd1161
2020-12-04,1880362383045135350196615,prd1149
2020-12-04,1880362383045135350196615,prd1102
2020-12-04,1880362383045135350196615,prd1055
2020-12-04,1880362383045135350196615,prd1052
2020-12-04,1880362383045135350196615,prd1030
2020-12-04,1878633889573589870957928,prd1160
2020-12-04,1878633889573589870957928,prd1074
2020-12-04,1878633889573589870957928,prd1050
2020-12-04,1812428993456199424669549,prd1104
2020-12-04,1812428993456199424669549,prd1089
2020-12-04,1812428993456199424669549,prd1081
2020-12-04,1812428993456199424669549,prd1001
2020-12-04,1812428993456199424669448,prd1197
2020-12-04,1812428993456199424669448,prd1143
2020-12-04,1812428993456199424669448,prd1090
2020-12-04,1812428993456199424669448,prd1085
2020-12-04,1812428993456199424669448,prd1049
2020-12-04,1812428993456199424669448,prd1014
2020-12-04,1812428993456199424669441,prd1149
2020-12-04,1812428993456199424669441,prd1141
2020-12-04,1812428993456199424669441,prd1116
2020-12-04,1812428993456199424669441,prd1094
2020-12-04,1812428993456199424669441,prd1092
2020-12-04,1812428993456199424669441,prd1090
2020-12-04,1812428993456199424669441,prd1065
2020-12-04,1778269363257716985640940,prd1072
2020-12-04,1778269363257716985640940,prd1060
2020-12-04,1778269363257716985640940,prd1004
2020-12-04,7780777974898476226975542,prd1135
2020-12-04,7780777974898476226975542,prd1088
2020-12-04,5589801018495189342759696,prd1145
2020-12-04,5589801018495189342759696,prd1049
2020-12-04,5589801018495189342759696,prd1003
2020-12-04,3084418915319701135291773,prd1104
2020-12-04,3084418915319701135291773,prd1067
2020-12-04,3084418915319701135291773,prd1039
2020-12-04,2949789272466956316985920,prd1157
2020-12-04,2949789272466956316985920,prd1112
2020-12-04,2949789272466956316985920,prd1061
2020-12-04,2949789272466956316985920,prd1054
2020-12-04,2949789272466956316985920,prd1052
2020-12-04,2355154834678807872456271,prd1173
2020-12-04,2355154834678807872456271,prd1017
2020-12-04,2355154834678807872456271,prd1015
2020-12-04,2355154834678807872456271,prd1006
2020-12-04,2354363516348875979169016,prd1076
2020-12-04,2354363516348875979169016,prd1046
2020-12-04,2354363516348875979169016,prd1032
2020-12-04,2220634886496122532867426,prd1169
2020-12-04,2220634886496122532867426,prd1108
2020-12-04,2220501957746106109511136,prd1140
2020-12-04,2220501957746106109511136,prd1130
2020-12-04,1878633889573589870957906,prd1193
2020-12-04,1878633889573589870957906,prd1164
2020-12-04,1878633889573589870957906,prd1004
2020-12-04,1878633889573589870957878,prd1171
2020-12-04,1878633889573589870957878,prd1128
2020-12-04,1878633889573589870957878,prd1081
2020-12-04,1878633889573589870957878,prd1055
2020-12-04,1878633889573589870957878,prd1038
2020-12-04,1844864718086379754867067,prd1173
2020-12-04,1844864718086379754867067,prd1018
2020-12-04,1812428993456199424669534,prd1089
2020-12-04,1809902413691316424068746,prd1198
2020-12-04,1809902413691316424068746,prd1006
2020-12-04,1809902413691316424068724,prd1076
2020-12-04,1809902413691316424068724,prd1036
2020-12-04,1809902413691316424068724,prd1016
2020-12-04,1809902413691316424068724,prd1009
2020-12-04,1778269363257716985641033,prd1177
2020-12-04,1778269363257716985641033,prd1089
2020-12-04,1778269363257716985641033,prd1088
2020-12-04,1778269363257716985641033,prd1084
2020-12-04,1778269363257716985641033,prd1018
2020-12-04,1778269363257716985641033,prd1017
2020-12-04,1778269363257716985641033,prd1009
2020-12-04,1778269363257716985640903,prd1016
2020-12-04,1778269363257716985640903,prd1007
2020-12-04,1640035906791238086857353,prd1198
2020-12-04,1640035906791238086857353,prd1052
2020-12-04,1640035906791238086857288,prd1189
2020-12-04,1640035906791238086857288,prd1105
2020-12-04,1640035906791238086857288,prd1073
2020-12-04,1640035906791238086857288,prd1069
2020-12-04,1640035906791238086857288,prd1061
2020-12-04,1640035906791238086857288,prd1055
2020-12-04,1640035906791238086857288,prd1026
2020-12-04,8359774753,prd1167
2020-12-04,8136749954118297006396047,prd1016
2020-12-04,8135393001770634233358289,prd1190
2020-12-04,8128184265665037333012070,prd1036
2020-12-04,8128178978494500906340182,prd1194
2020-12-04,8127707209838335436307095,prd1014
2020-12-04,8014176685086568949467991,prd1050
2020-12-04,8014176685086568949467991,prd1028
2020-12-04,8014176685086568949467991,prd1015
2020-12-04,8013720831293842005292804,prd1138
2020-12-04,8013720831293842005292804,prd1021
2020-12-04,7897471142524056747693106,prd1147
2020-12-04,7789378965918678252070620,prd1062
2020-12-04,7789378965918678252070620,prd1017
2020-12-04,7788493775431277099856901,prd1066
2020-12-04,7782138357468103535516767,prd1133
2020-12-04,7779867952251030142053477,prd1073
2020-12-04,7666348111429992922327503,prd1056
2020-12-04,7558262877686042456203377,prd1157
2020-12-04,7558262877686042456203377,prd1096
2020-12-04,7558262877686042456203377,prd1095
2020-12-04,7551934073286553323679363,prd1161
2020-12-04,7551930649481167208270450,prd1080
2020-12-04,7551930649481167208270450,prd1027
2020-12-04,7551930649481167208270450,prd1006
2020-12-04,7550550590626148608523018,prd1193
2020-12-04,7550550590626148608523018,prd1006
2020-12-04,7549668974783873065939012,prd1025
2020-12-04,6631898032134602003633651,prd1076
2020-12-04,6631898032134602003633651,prd1025
2020-12-04,6630993330464732747198456,prd1103
2020-12-04,6623793401633664834882729,prd1181
2020-12-04,6623793401633664834882729,prd1175
2020-12-04,6623793401633664834882729,prd1140
2020-12-04,6623793401633664834882729,prd1117
2020-12-04,6623793401633664834882729,prd1115
2020-12-04,6623793401633664834882729,prd1114
2020-12-04,6623793401633664834882729,prd1098
2020-12-04,6516111139858889928884349,prd1024
2020-12-04,6515683583545182782873114,prd1047
2020-12-04,6515666012265984848490282,prd1196
2020-12-04,6515666012265984848490282,prd1184
2020-12-04,6515666012265984848490282,prd1081
2020-12-04,6515666012265984848490282,prd1074
2020-12-04,6515666012265984848490282,prd1061
2020-12-04,6515666012265984848490282,prd1013
2020-12-04,6515238310640468456745502,prd1164
2020-12-04,6514307293096212138494404,prd1085
2020-12-04,6509321174653725751003910,prd1110
2020-12-04,6508444776693144887547455,prd1179
2020-12-04,6508444776693144887547455,prd1174
2020-12-04,6508444776693144887547455,prd1159
2020-12-04,6508444776693144887547455,prd1150
2020-12-04,6508444776693144887547455,prd1107
2020-12-04,6508444776693144887547455,prd1103
2020-12-04,6508444776693144887547455,prd1060
2020-12-04,6508444776693144887547455,prd1050
2020-12-04,6508444776693144887547455,prd1003
2020-12-04,6506612563161650371499777,prd1193
2020-12-04,6400320783012144581523149,prd1144
2020-12-04,6400320783012144581523149,prd1057
2020-12-04,6392628082757372501568595,prd1141
2020-12-04,6392628082757372501568595,prd1108
2020-12-04,6392628082757372501568595,prd1065
2020-12-04,6391304576162770448392580,prd1180
2020-12-04,6391304576162770448392580,prd1179
2020-12-04,6391304576162770448392580,prd1172
2020-12-04,6391304576162770448392580,prd1169
2020-12-04,6391304576162770448392580,prd1133
2020-12-04,6391304576162770448392580,prd1131
2020-12-04,6391304576162770448392580,prd1126
2020-12-04,6391304576162770448392580,prd1121
2020-12-04,6391304576162770448392580,prd1108
2020-12-04,6391304576162770448392580,prd1096
2020-12-04,6391304576162770448392580,prd1060
2020-12-04,6391304576162770448392580,prd1024
2020-12-04,6283178960759683557736464,prd1149
2020-12-04,6283178877778863348845755,prd1077
2020-12-04,6275925936041102508032850,prd1011
2020-12-04,6275510706410230457971031,prd1081
2020-12-04,6168305618248483957926278,prd1080
2020-12-04,6162886691370417785718757,prd1105
2020-12-04,6162886691370417785718757,prd1022
2020-12-04,6161040363659383056668289,prd1090
2020-12-04,6158808739650957344105481,prd1082
2020-12-04,6158808739650957344105481,prd1023
2020-12-04,6052043458238835316119211,prd1094
2020-12-04,6052043458238835316119211,prd1072
2020-12-04,6052043458238835316119211,prd1037
2020-12-04,6047090951110542965048566,prd1064
2020-12-04,6042992010720660823840412,prd1061
2020-12-04,5936276194554167679946949,prd1018
2020-12-04,5929016095329467535325956,prd1090
2020-12-04,5928111586882690807177153,prd1081
2020-12-04,5927659274059906574330819,prd1055
2020-12-04,5821365644403098313857334,prd1002
2020-12-04,5814128749226741473429368,prd1055
2020-12-04,5811884736448092974567976,prd1123
2020-12-04,5703760825668618477904045,prd1093
2020-12-04,5703760825668618477904045,prd1053
2020-12-04,5703760825668618477904045,prd1019
2020-12-04,5697431965248156642600512,prd1172
2020-12-04,5697431965248156642600512,prd1036
2020-12-04,5697431965248156642600512,prd1013
2020-12-04,5697431965248156642600512,prd1009
2020-12-04,5697431965248156642600512,prd1004
2020-12-04,5588866349549471889066747,prd1185
2020-12-04,5588866349549471889066747,prd1148
2020-12-04,5588866349549471889066747,prd1096
2020-12-04,5588444093618134563809497,prd1066
2020-12-04,5413344404,prd1174
2020-12-04,5413344404,prd1131
2020-12-04,5413344404,prd1014
2020-12-04,3655690046,prd1158
2020-12-04,3655690046,prd1023
2020-12-04,3085846859857812262230402,prd1096
2020-12-04,3085846859857812262230402,prd1013
2020-12-04,2994308997871345873856089,prd1167
2020-12-04,2994308997871345873856089,prd1143
2020-12-04,2994308997871345873856089,prd1118
2020-12-04,2952259412876626381650634,prd1028
2020-12-04,2590411889147977830081543,prd1062
2020-12-04,2589879085071821425603043,prd1116
2020-12-04,2542001673570381872547323,prd1151
2020-12-04,2542001673570381872547323,prd1129
2020-12-04,2542001673570381872547323,prd1008
2020-12-04,2454715290197905693606867,prd1166
2020-12-04,2408967789749540513621534,prd1142
2020-12-04,2406127667071077046521122,prd1114
2020-12-04,2405774311159160067229554,prd1172
2020-12-04,2405774311159160067229554,prd1145
2020-12-04,2405774311159160067229554,prd1122
2020-12-04,2391306229856717317280289,prd1078
2020-12-04,2391306229856717317280289,prd1067
2020-12-04,2391306229856717317280289,prd1018
2020-12-04,2391173791925509538902001,prd1099
2020-12-04,2391173791925509538901993,prd1037
2020-12-04,2356881273233860987869670,prd1072
2020-12-04,2355154834678807872456278,prd1129
2020-12-04,2355154834678807872456278,prd1085
2020-12-04,2354630956264765116287429,prd1080
2020-12-04,2354630956264765116287429,prd1027
2020-12-04,2323126149383063598096539,prd1038
2020-12-04,2323120460246987412796995,prd1031
2020-12-04,2322984403735494898228984,prd1054
2020-12-04,2322719059095824044471446,prd1065
2020-12-04,2273612082864762991528753,prd1179
2020-12-04,2273612082864762991528753,prd1162
2020-12-04,2273612082864762991528753,prd1147
2020-12-04,2273612082864762991528753,prd1144
2020-12-04,2273612082864762991528753,prd1143
2020-12-04,2273612082864762991528753,prd1134
2020-12-04,2273612082864762991528753,prd1133
2020-12-04,2273612082864762991528753,prd1131
2020-12-04,2273612082864762991528753,prd1128
2020-12-04,2273612082864762991528753,prd1126
2020-12-04,2273612082864762991528753,prd1095
2020-12-04,2273612082864762991528753,prd1086
2020-12-04,2273612082864762991528753,prd1085
2020-12-04,2273612082864762991528753,prd1080
2020-12-04,2273612082864762991528753,prd1050
2020-12-04,2271671290244985894740505,prd1013
2020-12-04,2271143328343831406153239,prd1192
2020-12-04,2271143328343831406153239,prd1175
2020-12-04,2271143328343831406153239,prd1164
2020-12-04,2271143328343831406153239,prd1163
2020-12-04,2271143328343831406153239,prd1152
2020-12-04,2271143328343831406153239,prd1136
2020-12-04,2271143328343831406153239,prd1130
2020-12-04,2271143328343831406153239,prd1120
2020-12-04,2271143328343831406153239,prd1040
2020-12-04,2271143328343831406153239,prd1021
2020-12-04,2271143328343831406153239,prd1013
2020-12-04,2253335972126524607458984,prd1140
2020-12-04,2252280398458089749212449,prd1011
2020-12-04,2252280398458089749212449,prd1006
2020-12-04,2252280398458089749212421,prd1111
2020-12-04,2252280398458089749212421,prd1097
2020-12-04,2252280398458089749212356,prd1189
2020-12-04,2252280398458089749212356,prd1165
2020-12-04,2252280398458089749212356,prd1141
2020-12-04,2252280398458089749212356,prd1139
2020-12-04,2252280398458089749212356,prd1137
2020-12-04,2252280398458089749212356,prd1101
2020-12-04,2252280398458089749212313,prd1098
2020-12-04,2252280398458089749212313,prd1096
2020-12-04,2252280398458089749212312,prd1129
2020-12-04,2220501957746106109511266,prd1149
2020-12-04,2220501957746106109511143,prd1126
2020-12-04,2220501957746106109511107,prd1161
2020-12-04,2220501957746106109511107,prd1157
2020-12-04,2220501957746106109511107,prd1130
2020-12-04,2220501957746106109511107,prd1126
2020-12-04,2220501957746106109511107,prd1104
2020-12-04,2220501957746106109511107,prd1092
2020-12-04,2220501957746106109511107,prd1090
2020-12-04,2218241757008589250457830,prd1025
2020-12-04,2182811325060152732696496,prd1163
2020-12-04,1948807783636941783225325,prd1185
2020-12-04,1948684178734823207156058,prd1096
2020-12-04,1948682132223353505881939,prd1164
2020-12-04,1948682132223353505881939,prd1006
2020-12-04,1946422939418533269174136,prd1078
2020-12-04,1946284808064198873549099,prd1151
2020-12-04,1946284808064198873549099,prd1028
2020-12-04,1912795053121804461631566,prd1193
2020-12-04,1912795053121804461631566,prd1056
2020-12-04,1912795053121804461631566,prd1011
2020-12-04,1912120545419378308824014,prd1131
2020-12-04,1880362383045135350196759,prd1166
2020-12-04,1880362383045135350196759,prd1079
2020-12-04,1880362383045135350196759,prd1057
2020-12-04,1880362383045135350196744,prd1143
2020-12-04,1880362383045135350196658,prd1110
2020-12-04,1880362383045135350196622,prd1172
2020-12-04,1880362383045135350196622,prd1115
2020-12-04,1880362383045135350196622,prd1081
2020-12-04,1878633889573589870958000,prd1047
2020-12-04,1878633889573589870957935,prd1083
2020-12-04,1878633889573589870957935,prd1003
2020-12-04,1878633889573589870957921,prd1182
2020-12-04,1878102687197130968639033,prd1172
2020-12-04,1878100614381878190422836,prd1030
2020-12-04,1810442394286852408988769,prd1164
2020-12-04,1778269363257716985641047,prd1148
2020-12-04,1778269363257716985641047,prd1084
2020-12-04,1778269363257716985641047,prd1008
2020-12-04,1778269363257716985640896,prd1138
2020-12-04,1777074605514322045537411,prd1169
2020-12-04,1776017979124825200675201,prd1043
2020-12-04,1744246831865297336194912,prd1086
2020-12-04,1708351998956085405126697,prd1050
2020-12-04,1707826017248090153941484,prd1106
2020-12-04,1707826017248090153941484,prd1097
2020-12-04,1676051752708847729698430,prd1002
2020-12-04,1674856463621409619950734,prd1008
2020-12-04,1674856463621409619950641,prd1052
2020-12-04,1674856463621409619950633,prd1149
2020-12-04,1674856463621409619950633,prd1132
2020-12-04,1674856463621409619950619,prd1094
2020-12-04,1674856463621409619950619,prd1053
2020-12-04,1640965851057029722065014,prd1034
2020-12-04,1640035906791238086857325,prd1022
2020-12-04,1207143311,prd1183
2020-12-04,1207143311,prd1144
2020-12-04,1207143311,prd1102
2020-12-04,1207143311,prd1058
2020-12-05,2220501957746106109511150,prd1164
2020-12-05,2220501957746106109511150,prd1157
2020-12-05,2220501957746106109511150,prd1081
2020-12-05,2220501957746106109511150,prd1056
2020-12-05,2220501957746106109511150,prd1054
2020-12-05,2220501957746106109511150,prd1051
2020-12-05,2220501957746106109511150,prd1045
2020-12-05,2220501957746106109511150,prd1043
2020-12-05,2220501957746106109511150,prd1030
2020-12-05,2220501957746106109511150,prd1025
2020-12-05,2220501957746106109511150,prd1018
2020-12-05,2220501957746106109511150,prd1004
2020-12-05,1878633889573589870957885,prd1195
2020-12-05,1878633889573589870957885,prd1183
2020-12-05,1878633889573589870957885,prd1131
2020-12-05,1878633889573589870957885,prd1101
2020-12-05,1878633889573589870957885,prd1090
2020-12-05,1878633889573589870957885,prd1079
2020-12-05,1878633889573589870957885,prd1037
2020-12-05,1878633889573589870957885,prd1035
2020-12-05,1878633889573589870957885,prd1007
2020-12-05,1878633889573589870958037,prd1188
2020-12-05,1878633889573589870958037,prd1170
2020-12-05,1878633889573589870958037,prd1169
2020-12-05,1878633889573589870958037,prd1130
2020-12-05,1878633889573589870958037,prd1092
2020-12-05,1878633889573589870958037,prd1071
2020-12-05,1878633889573589870958037,prd1055
2020-12-05,1878633889573589870958037,prd1027
2020-12-05,1878633889573589870958037,prd1019
2020-12-05,1878633889573589870958037,prd1017
2020-12-05,1640035906791238086857346,prd1118
2020-12-05,1640035906791238086857346,prd1106
2020-12-05,1640035906791238086857346,prd1082
2020-12-05,1640035906791238086857346,prd1066
2020-12-05,1640035906791238086857346,prd1058
2020-12-05,1640035906791238086857346,prd1055
2020-12-05,1640035906791238086857346,prd1025
2020-12-05,1878633889573589870957928,prd1139
2020-12-05,1878633889573589870957928,prd1132
2020-12-05,1878633889573589870957928,prd1080
2020-12-05,1878633889573589870957928,prd1043
2020-12-05,1878633889573589870957928,prd1026
2020-12-05,1878633889573589870957928,prd1013
2020-12-05,1878633889573589870957928,prd1005
2020-12-05,1878633889573589870957928,prd1004
2020-12-05,1878633889573589870957921,prd1196
2020-12-05,1878633889573589870957921,prd1182
2020-12-05,1878633889573589870957921,prd1171
2020-12-05,1878633889573589870957921,prd1160
2020-12-05,1878633889573589870957921,prd1150
2020-12-05,1878633889573589870957921,prd1146
2020-12-05,1878633889573589870957921,prd1124
2020-12-05,1878633889573589870957921,prd1103
2020-12-05,1878633889573589870957921,prd1088
2020-12-05,1878633889573589870957921,prd1073
2020-12-05,1878633889573589870957921,prd1040
2020-12-05,1878633889573589870957921,prd1004
2020-12-05,1878633889573589870957921,prd1003
2020-12-05,1878633889573589870957921,prd1002
2020-12-05,1778269363257716985640896,prd1196
2020-12-05,1778269363257716985640896,prd1131
2020-12-05,1778269363257716985640896,prd1130
2020-12-05,1778269363257716985640896,prd1096
2020-12-05,1778269363257716985640896,prd1079
2020-12-05,1778269363257716985640896,prd1056
2020-12-05,1778269363257716985640896,prd1049
2020-12-05,1674856463621409619950655,prd1158
2020-12-05,1674856463621409619950655,prd1129
2020-12-05,1674856463621409619950655,prd1118
2020-12-05,1674856463621409619950655,prd1052
2020-12-05,1674856463621409619950655,prd1038
2020-12-05,1674856463621409619950655,prd1020
2020-12-05,1674856463621409619950655,prd1018
2020-12-05,1674856463621409619950655,prd1006
2020-12-05,2220501957746106109511107,prd1177
2020-12-05,2220501957746106109511107,prd1149
2020-12-05,2220501957746106109511107,prd1052
2020-12-05,2220501957746106109511107,prd1005
2020-12-05,1878633889573589870958000,prd1191
2020-12-05,1878633889573589870958000,prd1040
2020-12-05,1878633889573589870958000,prd1009
2020-12-05,1878633889573589870957878,prd1192
2020-12-05,1878633889573589870957878,prd1080
2020-12-05,1878633889573589870957878,prd1028
2020-12-05,1809902413691316424068724,prd1186
2020-12-05,1809902413691316424068724,prd1173
2020-12-05,1809902413691316424068724,prd1163
2020-12-05,1809902413691316424068724,prd1103
2020-12-05,1809902413691316424068724,prd1003
2020-12-05,1809902413691316424068616,prd1172
2020-12-05,1809902413691316424068616,prd1114
2020-12-05,1809902413691316424068616,prd1005
2020-12-05,1778269363257716985640925,prd1127
2020-12-05,1778269363257716985640925,prd1076
2020-12-05,1778269363257716985640925,prd1006
2020-12-05,8127710633454995354420343,prd1103
2020-12-05,8127710633454995354420343,prd1100
2020-12-05,7903351078447737246707357,prd1037
2020-12-05,7903351078447737246707357,prd1011
2020-12-05,7788493775431277099856901,prd1159
2020-12-05,7788493775431277099856901,prd1102
2020-12-05,7788493775431277099856901,prd1066
2020-12-05,7788493775431277099856901,prd1009
2020-12-05,7674060315640186120308794,prd1091
2020-12-05,7674060315640186120308794,prd1078
2020-12-05,7674060315640186120308794,prd1039
2020-12-05,7674060315640186120308794,prd1038
2020-12-05,7666348111429992922327503,prd1178
2020-12-05,7666348111429992922327503,prd1120
2020-12-05,7666348111429992922327503,prd1028
2020-12-05,7551031310631225837253281,prd1118
2020-12-05,7551031310631225837253281,prd1111
2020-12-05,7551031310631225837253281,prd1043
2020-12-05,7551031310631225837253281,prd1020
2020-12-05,7551031310631225837253281,prd1005
2020-12-05,6399412740897990466158973,prd1076
2020-12-05,6399412740897990466158973,prd1075
2020-12-05,6399412740897990466158973,prd1064
2020-12-05,6399412740897990466158973,prd1058
2020-12-05,6399412740897990466158973,prd1043
2020-12-05,5820005165153309073043346,prd1192
2020-12-05,5820005165153309073043346,prd1011
2020-12-05,5697428431878804832636209,prd1094
2020-12-05,5697428431878804832636209,prd1006
2020-12-05,2391306229856717317280289,prd1170
2020-12-05,2391306229856717317280289,prd1039
2020-12-05,2220501957746106109511237,prd1077
2020-12-05,2220501957746106109511237,prd1055
2020-12-05,2220501957746106109511237,prd1007
2020-12-05,2220501957746106109511172,prd1157
2020-12-05,2220501957746106109511172,prd1081
2020-12-05,2220501957746106109511172,prd1079
2020-12-05,2220501957746106109511172,prd1062
2020-12-05,2220501957746106109511136,prd1140
2020-12-05,2220501957746106109511136,prd1083
2020-12-05,2179621326915334108091889,prd1083
2020-12-05,2179621326915334108091889,prd1025
2020-12-05,1880362383045135350196615,prd1148
2020-12-05,1880362383045135350196615,prd1109
2020-12-05,1880362383045135350196615,prd1046
2020-12-05,1880362383045135350196615,prd1033
2020-12-05,1812428993456199424669455,prd1183
2020-12-05,1812428993456199424669455,prd1137
2020-12-05,1812428993456199424669455,prd1123
2020-12-05,1812428993456199424669455,prd1076
2020-12-05,1812428993456199424669455,prd1047
2020-12-05,1812428993456199424669448,prd1177
2020-12-05,1812428993456199424669448,prd1169
2020-12-05,1812428993456199424669448,prd1097
2020-12-05,1812428993456199424669448,prd1027
2020-12-05,1778269363257716985640904,prd1164
2020-12-05,1778269363257716985640904,prd1144
2020-12-05,1778269363257716985640904,prd1098
2020-12-05,1708485923833338735460524,prd1149
2020-12-05,1708485923833338735460524,prd1072
2020-12-05,1708485923833338735460524,prd1038
2020-12-05,1674856463621409619950633,prd1119
2020-12-05,1674856463621409619950633,prd1118
2020-12-05,1640035906791238086857288,prd1090
2020-12-05,1640035906791238086857288,prd1052
2020-12-05,1640035906791238086857288,prd1038
2020-12-05,1640035906791238086857288,prd1018
2020-12-05,9932446594830362607376900,prd1006
2020-12-05,9340522624709021636335521,prd1094
2020-12-05,9340522624709021636335521,prd1085
2020-12-05,9340522624709021636335521,prd1039
2020-12-05,9340003505262210789009200,prd1097
2020-12-05,9340003505262210789009200,prd1068
2020-12-05,9340003505262210789009200,prd1044
2020-12-05,9211637564,prd1045
2020-12-05,9206567473569769483865928,prd1163
2020-12-05,9206567473569769483865928,prd1162
2020-12-05,9206567473569769483865928,prd1156
2020-12-05,9206567473569769483865928,prd1142
2020-12-05,9206567473569769483865928,prd1137
2020-12-05,9206567473569769483865928,prd1132
2020-12-05,9206567473569769483865928,prd1119
2020-12-05,9206567473569769483865928,prd1102
2020-12-05,9206567473569769483865928,prd1091
2020-12-05,9206567473569769483865928,prd1080
2020-12-05,9206567473569769483865928,prd1078
2020-12-05,9206567473569769483865928,prd1043
2020-12-05,9206567473569769483865928,prd1025
2020-12-05,9206567473569769483865928,prd1022
2020-12-05,9206567473569769483865928,prd1016
2020-12-05,9206567473569769483865928,prd1002
2020-12-05,9074711521027592180064522,prd1162
2020-12-05,8520344048135629696453707,prd1151
2020-12-05,8136779962830322396830217,prd1154
2020-12-05,8136779962830322396830217,prd1124
2020-12-05,8136749856954970120317536,prd1034
2020-12-05,8135399985823911998746630,prd1192
2020-12-05,8135387624958062463442996,prd1133
2020-12-05,8131343256625358915785172,prd1003
2020-12-05,8131323869645674759331811,prd1088
2020-12-05,8130414012965447370423533,prd1034
2020-12-05,8129970423950890863623381,prd1193
2020-12-05,8129970423950890863623381,prd1178
2020-12-05,8129970423950890863623381,prd1083
2020-12-05,8129970423950890863623381,prd1067
2020-12-05,8129512830835099316622111,prd1188
2020-12-05,8127728349833995333816156,prd1151
2020-12-05,8019150366179106604185499,prd1004
2020-12-05,8013270285265259523065458,prd1084
2020-12-05,8013270285265259523065458,prd1041
2020-12-05,7904739965016089111988808,prd1026
2020-12-05,7904285754672115815111169,prd1176
2020-12-05,7903808705480613216007071,prd1157
2020-12-05,7898403927209832628262742,prd1134
2020-12-05,7898403927209832628262742,prd1079
2020-12-05,7898377431838866589136807,prd1158
2020-12-05,7895695378241449636854903,prd1198
2020-12-05,7895695378241449636854903,prd1154
2020-12-05,7895695378241449636854903,prd1078
2020-12-05,7788022048105231079351103,prd1062
2020-12-05,7787589177448936589424469,prd1136
2020-12-05,7781710787461154524519138,prd1002
2020-12-05,7779876855341219409850104,prd1173
2020-12-05,7779876855341219409850104,prd1121
2020-12-05,7779876855341219409850104,prd1117
2020-12-05,7672675183973270740279334,prd1167
2020-12-05,7672675183973270740279334,prd1164
2020-12-05,7672675183973270740279334,prd1112
2020-12-05,7668182015483260657764949,prd1097
2020-12-05,7667728019093221293354231,prd1095
2020-12-05,7665012277993319419941616,prd1027
2020-12-05,7664982262431046245031864,prd1018
2020-12-05,7664540516185191024740507,prd1183
2020-12-05,7558268240260814006446195,prd1136
2020-12-05,7557817680402088214672764,prd1139
2020-12-05,7557785967362270636184690,prd1120
2020-12-05,7556907761552226711925818,prd1192
2020-12-05,7551935833098867662703200,prd1113
2020-12-05,7551450046563031752318971,prd1041
2020-12-05,7079800755688279002615484,prd1175
2020-12-05,7079800755688279002615484,prd1167
2020-12-05,7079800755688279002615484,prd1123
2020-12-05,7079800755688279002615484,prd1103
2020-12-05,7079800755688279002615484,prd1089
2020-12-05,7079800755688279002615484,prd1049
2020-12-05,7079800755688279002615484,prd1020
2020-12-05,7070450421815698467473828,prd1069
